date,vacinas_parcialNovas,localidade,vacinas_completasNovas,vacinas_parcialAcumulados,vacinas_completasAcumulados,vacinas_parcialNovas_100k,vacinas_parcialAcumulados_100k,vacinas_completasNovas_100k,vacinas_completasAcumulados_100k,codigo_reg
2021-06-14,2781.0,Cornélio Procópio,83.0,88812.0,32736.0,1254.15,40051.59,37.43,14762.97,18
2021-06-15,2759.0,Cornélio Procópio,159.0,91571.0,32895.0,1244.23,41295.82,71.7,14834.67,18
2021-06-16,3266.0,Cornélio Procópio,57.0,94837.0,32952.0,1472.87,42768.69,25.71,14860.38,18
2021-06-17,1996.0,Cornélio Procópio,33.0,96833.0,32985.0,900.14,43668.83,14.88,14875.26,18
2021-06-18,851.0,Cornélio Procópio,81.0,97684.0,33066.0,383.78,44052.6,36.53,14911.79,18
2021-06-19,418.0,Cornélio Procópio,0.0,98102.0,33066.0,188.51,44241.11,0.0,14911.79,18
2021-06-20,194.0,Cornélio Procópio,0.0,98296.0,33066.0,87.49,44328.6,0.0,14911.79,18
2021-06-21,1809.0,Cornélio Procópio,39.0,100105.0,33105.0,815.81,45144.4,17.59,14929.38,18
2021-06-22,1156.0,Cornélio Procópio,27.0,101261.0,33132.0,521.32,45665.72,12.18,14941.55,18
2021-06-23,543.0,Cornélio Procópio,16.0,101804.0,33148.0,244.88,45910.6,7.22,14948.77,18
2021-06-24,667.0,Cornélio Procópio,117.0,102471.0,33265.0,300.8,46211.4,52.76,15001.53,18
2021-06-25,198.0,Cornélio Procópio,20.0,102669.0,33285.0,89.29,46300.69,9.02,15010.55,18
2021-06-26,333.0,Cornélio Procópio,211.0,103002.0,33496.0,150.17,46450.86,95.15,15105.71,18
2021-06-27,0.0,Cornélio Procópio,0.0,103002.0,33496.0,0.0,46450.86,0.0,15105.71,18
2021-06-28,1962.0,Cornélio Procópio,65.0,104964.0,33561.0,884.8,47335.67,29.31,15135.02,18
2021-06-29,694.0,Cornélio Procópio,415.0,105658.0,33976.0,312.97,47648.64,187.15,15322.17,18
2021-06-30,394.0,Cornélio Procópio,221.0,106052.0,34197.0,177.68,47826.32,99.66,15421.84,18
2021-07-01,320.0,Cornélio Procópio,102.0,106372.0,34299.0,144.31,47970.63,46.0,15467.84,18
2021-07-02,37.0,Cornélio Procópio,74.0,106409.0,34373.0,16.69,47987.32,33.37,15501.21,18
2021-07-03,246.0,Cornélio Procópio,118.0,106655.0,34491.0,110.94,48098.26,53.21,15554.42,18
2021-07-04,0.0,Cornélio Procópio,0.0,106655.0,34491.0,0.0,48098.26,0.0,15554.42,18
2021-07-05,1926.0,Cornélio Procópio,232.0,108581.0,34723.0,868.57,48966.83,104.63,15659.05,18
2021-07-06,1621.0,Cornélio Procópio,328.0,110202.0,35051.0,731.02,49697.85,147.92,15806.97,18
2021-07-07,2064.0,Cornélio Procópio,392.0,112266.0,35443.0,930.8,50628.65,176.78,15983.75,18
2021-07-08,1017.0,Cornélio Procópio,379.0,113283.0,35822.0,458.64,51087.29,170.92,16154.66,18
2021-07-09,319.0,Cornélio Procópio,148.0,113602.0,35970.0,143.86,51231.15,66.74,16221.41,18
2021-07-10,83.0,Cornélio Procópio,205.0,113685.0,36175.0,37.43,51268.58,92.45,16313.86,18
2021-07-11,0.0,Cornélio Procópio,16.0,113685.0,36191.0,0.0,51268.58,7.22,16321.07,18
2021-01-18,1.0,Foz do Iguaçu,0.0,1.0,0.0,0.25,0.25,0.0,0.0,9
2021-01-19,0.0,Foz do Iguaçu,0.0,1.0,0.0,0.0,0.25,0.0,0.0,9
2021-01-20,741.0,Foz do Iguaçu,0.0,742.0,0.0,182.85,183.1,0.0,0.0,9
2021-01-21,686.0,Foz do Iguaçu,0.0,1428.0,0.0,169.28,352.38,0.0,0.0,9
2021-01-22,617.0,Foz do Iguaçu,1.0,2045.0,1.0,152.25,504.63,0.25,0.25,9
2021-01-23,17.0,Foz do Iguaçu,0.0,2062.0,1.0,4.19,508.83,0.0,0.25,9
2021-01-24,16.0,Foz do Iguaçu,0.0,2078.0,1.0,3.95,512.77,0.0,0.25,9
2021-01-25,711.0,Foz do Iguaçu,1.0,2789.0,2.0,175.45,688.22,0.25,0.49,9
2021-01-26,405.0,Foz do Iguaçu,0.0,3194.0,2.0,99.94,788.16,0.0,0.49,9
2021-01-27,575.0,Foz do Iguaçu,2.0,3769.0,4.0,141.89,930.05,0.49,0.99,9
2021-01-28,603.0,Foz do Iguaçu,1.0,4372.0,5.0,148.8,1078.85,0.25,1.23,9
2021-01-29,787.0,Foz do Iguaçu,1.0,5159.0,6.0,194.2,1273.05,0.25,1.48,9
2021-01-30,133.0,Foz do Iguaçu,0.0,5292.0,6.0,32.82,1305.87,0.0,1.48,9
2021-01-31,0.0,Foz do Iguaçu,0.0,5292.0,6.0,0.0,1305.87,0.0,1.48,9
2021-02-01,312.0,Foz do Iguaçu,0.0,5604.0,6.0,76.99,1382.86,0.0,1.48,9
2021-02-02,370.0,Foz do Iguaçu,1.0,5974.0,7.0,91.3,1474.17,0.25,1.73,9
2021-02-03,271.0,Foz do Iguaçu,0.0,6245.0,7.0,66.87,1541.04,0.0,1.73,9
2021-02-04,506.0,Foz do Iguaçu,0.0,6751.0,7.0,124.86,1665.9,0.0,1.73,9
2021-02-05,678.0,Foz do Iguaçu,0.0,7429.0,7.0,167.31,1833.21,0.0,1.73,9
2021-02-06,203.0,Foz do Iguaçu,0.0,7632.0,7.0,50.09,1883.3,0.0,1.73,9
2021-02-07,0.0,Foz do Iguaçu,0.0,7632.0,7.0,0.0,1883.3,0.0,1.73,9
2021-02-08,453.0,Foz do Iguaçu,0.0,8085.0,7.0,111.78,1995.08,0.0,1.73,9
2021-02-09,588.0,Foz do Iguaçu,0.0,8673.0,7.0,145.1,2140.18,0.0,1.73,9
2021-02-10,423.0,Foz do Iguaçu,0.0,9096.0,7.0,104.38,2244.56,0.0,1.73,9
2021-02-11,483.0,Foz do Iguaçu,1.0,9579.0,8.0,119.19,2363.75,0.25,1.97,9
2021-02-12,309.0,Foz do Iguaçu,139.0,9888.0,147.0,76.25,2440.0,34.3,36.27,9
2021-02-13,77.0,Foz do Iguaçu,2.0,9965.0,149.0,19.0,2459.0,0.49,36.77,9
2021-02-14,1.0,Foz do Iguaçu,0.0,9966.0,149.0,0.25,2459.25,0.0,36.77,9
2021-02-15,165.0,Foz do Iguaçu,298.0,10131.0,447.0,40.72,2499.96,73.54,110.3,9
2021-02-16,182.0,Foz do Iguaçu,278.0,10313.0,725.0,44.91,2544.87,68.6,178.9,9
2021-02-17,223.0,Foz do Iguaçu,420.0,10536.0,1145.0,55.03,2599.9,103.64,282.54,9
2021-02-18,221.0,Foz do Iguaçu,357.0,10757.0,1502.0,54.53,2654.44,88.09,370.64,9
2021-02-19,234.0,Foz do Iguaçu,471.0,10991.0,1973.0,57.74,2712.18,116.23,486.86,9
2021-02-20,67.0,Foz do Iguaçu,180.0,11058.0,2153.0,16.53,2728.71,44.42,531.28,9
2021-02-21,1.0,Foz do Iguaçu,0.0,11059.0,2153.0,0.25,2728.96,0.0,531.28,9
2021-02-22,117.0,Foz do Iguaçu,682.0,11176.0,2835.0,28.87,2757.83,168.29,699.58,9
2021-02-23,95.0,Foz do Iguaçu,606.0,11271.0,3441.0,23.44,2781.27,149.54,849.11,9
2021-02-24,56.0,Foz do Iguaçu,483.0,11327.0,3924.0,13.82,2795.09,119.19,968.3,9
2021-02-25,5.0,Foz do Iguaçu,129.0,11332.0,4053.0,1.23,2796.33,31.83,1000.13,9
2021-02-26,886.0,Foz do Iguaçu,95.0,12218.0,4148.0,218.63,3014.96,23.44,1023.58,9
2021-02-27,553.0,Foz do Iguaçu,13.0,12771.0,4161.0,136.46,3151.42,3.21,1026.78,9
2021-02-28,0.0,Foz do Iguaçu,0.0,12771.0,4161.0,0.0,3151.42,0.0,1026.78,9
2021-03-01,369.0,Foz do Iguaçu,66.0,13140.0,4227.0,91.06,3242.47,16.29,1043.07,9
2021-03-02,878.0,Foz do Iguaçu,44.0,14018.0,4271.0,216.66,3459.13,10.86,1053.93,9
2021-03-03,590.0,Foz do Iguaçu,70.0,14608.0,4341.0,145.59,3604.72,17.27,1071.2,9
2021-03-04,446.0,Foz do Iguaçu,33.0,15054.0,4374.0,110.06,3714.78,8.14,1079.34,9
2021-03-05,587.0,Foz do Iguaçu,152.0,15641.0,4526.0,144.85,3859.63,37.51,1116.85,9
2021-03-06,428.0,Foz do Iguaçu,35.0,16069.0,4561.0,105.61,3965.25,8.64,1125.49,9
2021-03-07,0.0,Foz do Iguaçu,0.0,16069.0,4561.0,0.0,3965.25,0.0,1125.49,9
2021-03-08,183.0,Foz do Iguaçu,511.0,16252.0,5072.0,45.16,4010.4,126.1,1251.59,9
2021-03-09,274.0,Foz do Iguaçu,459.0,16526.0,5531.0,67.61,4078.02,113.26,1364.85,9
2021-03-10,344.0,Foz do Iguaçu,464.0,16870.0,5995.0,84.89,4162.9,114.5,1479.35,9
2021-03-11,700.0,Foz do Iguaçu,189.0,17570.0,6184.0,172.73,4335.64,46.64,1525.99,9
2021-03-12,617.0,Foz do Iguaçu,175.0,18187.0,6359.0,152.25,4487.89,43.18,1569.17,9
2021-03-13,190.0,Foz do Iguaçu,66.0,18377.0,6425.0,46.89,4534.78,16.29,1585.46,9
2021-03-14,0.0,Foz do Iguaçu,0.0,18377.0,6425.0,0.0,4534.78,0.0,1585.46,9
2021-03-15,344.0,Foz do Iguaçu,343.0,18721.0,6768.0,84.89,4619.66,84.64,1670.1,9
2021-03-16,143.0,Foz do Iguaçu,345.0,18864.0,7113.0,35.29,4654.95,85.13,1755.23,9
2021-03-17,233.0,Foz do Iguaçu,162.0,19097.0,7275.0,57.5,4712.45,39.98,1795.21,9
2021-03-18,215.0,Foz do Iguaçu,47.0,19312.0,7322.0,53.05,4765.5,11.6,1806.8,9
2021-03-19,277.0,Foz do Iguaçu,157.0,19589.0,7479.0,68.35,4833.85,38.74,1845.55,9
2021-03-20,1072.0,Foz do Iguaçu,63.0,20661.0,7542.0,264.53,5098.38,15.55,1861.09,9
2021-03-21,4.0,Foz do Iguaçu,0.0,20665.0,7542.0,0.99,5099.37,0.0,1861.09,9
2021-03-22,814.0,Foz do Iguaçu,483.0,21479.0,8025.0,200.87,5300.24,119.19,1980.28,9
2021-03-23,891.0,Foz do Iguaçu,61.0,22370.0,8086.0,219.87,5520.1,15.05,1995.33,9
2021-03-24,2442.0,Foz do Iguaçu,41.0,24812.0,8127.0,602.6,6122.7,10.12,2005.45,9
2021-03-25,2760.0,Foz do Iguaçu,18.0,27572.0,8145.0,681.07,6803.77,4.44,2009.89,9
2021-03-26,2242.0,Foz do Iguaçu,33.0,29814.0,8178.0,553.24,7357.01,8.14,2018.03,9
2021-03-27,5680.0,Foz do Iguaçu,10.0,35494.0,8188.0,1401.62,8758.63,2.47,2020.5,9
2021-03-28,1162.0,Foz do Iguaçu,0.0,36656.0,8188.0,286.74,9045.37,0.0,2020.5,9
2021-03-29,2471.0,Foz do Iguaçu,342.0,39127.0,8530.0,609.75,9655.12,84.39,2104.89,9
2021-03-30,1115.0,Foz do Iguaçu,428.0,40242.0,8958.0,275.14,9930.26,105.61,2210.51,9
2021-03-31,1194.0,Foz do Iguaçu,394.0,41436.0,9352.0,294.64,10224.9,97.22,2307.73,9
2021-04-01,269.0,Foz do Iguaçu,101.0,41705.0,9453.0,66.38,10291.28,24.92,2332.66,9
2021-04-02,0.0,Foz do Iguaçu,0.0,41705.0,9453.0,0.0,10291.28,0.0,2332.66,9
2021-04-03,0.0,Foz do Iguaçu,0.0,41705.0,9453.0,0.0,10291.28,0.0,2332.66,9
2021-04-04,0.0,Foz do Iguaçu,0.0,41705.0,9453.0,0.0,10291.28,0.0,2332.66,9
2021-04-05,219.0,Foz do Iguaçu,647.0,41924.0,10100.0,54.04,10345.32,159.66,2492.31,9
2021-04-06,394.0,Foz do Iguaçu,745.0,42318.0,10845.0,97.22,10442.55,183.84,2676.15,9
2021-04-07,100.0,Foz do Iguaçu,189.0,42418.0,11034.0,24.68,10467.22,46.64,2722.79,9
2021-04-08,53.0,Foz do Iguaçu,238.0,42471.0,11272.0,13.08,10480.3,58.73,2781.52,9
2021-04-09,297.0,Foz do Iguaçu,296.0,42768.0,11568.0,73.29,10553.59,73.04,2854.56,9
2021-04-10,1423.0,Foz do Iguaçu,45.0,44191.0,11613.0,351.14,10904.73,11.1,2865.67,9
2021-04-11,0.0,Foz do Iguaçu,0.0,44191.0,11613.0,0.0,10904.73,0.0,2865.67,9
2021-04-12,1095.0,Foz do Iguaçu,355.0,45286.0,11968.0,270.21,11174.94,87.6,2953.27,9
2021-04-13,616.0,Foz do Iguaçu,316.0,45902.0,12284.0,152.01,11326.95,77.98,3031.25,9
2021-04-14,38.0,Foz do Iguaçu,991.0,45940.0,13275.0,9.38,11336.32,244.54,3275.79,9
2021-04-15,167.0,Foz do Iguaçu,231.0,46107.0,13506.0,41.21,11377.53,57.0,3332.79,9
2021-04-16,101.0,Foz do Iguaçu,784.0,46208.0,14290.0,24.92,11402.46,193.46,3526.25,9
2021-04-17,4064.0,Foz do Iguaçu,549.0,50272.0,14839.0,1002.85,12405.3,135.47,3661.73,9
2021-04-18,0.0,Foz do Iguaçu,0.0,50272.0,14839.0,0.0,12405.3,0.0,3661.73,9
2021-04-19,1020.0,Foz do Iguaçu,4531.0,51292.0,19370.0,251.7,12657.0,1118.09,4779.81,9
2021-04-20,1736.0,Foz do Iguaçu,2447.0,53028.0,21817.0,428.38,13085.39,603.83,5383.64,9
2021-04-21,692.0,Foz do Iguaçu,1036.0,53720.0,22853.0,170.76,13256.15,255.65,5639.29,9
2021-04-22,428.0,Foz do Iguaçu,4913.0,54148.0,27766.0,105.61,13361.76,1212.35,6851.64,9
2021-04-23,392.0,Foz do Iguaçu,2505.0,54540.0,30271.0,96.73,13458.49,618.14,7469.78,9
2021-04-24,2932.0,Foz do Iguaçu,1856.0,57472.0,32127.0,723.51,14182.0,457.99,7927.78,9
2021-04-25,0.0,Foz do Iguaçu,0.0,57472.0,32127.0,0.0,14182.0,0.0,7927.78,9
2021-04-26,700.0,Foz do Iguaçu,1170.0,58172.0,33297.0,172.73,14354.74,288.71,8216.49,9
2021-04-27,854.0,Foz do Iguaçu,914.0,59026.0,34211.0,210.74,14565.47,225.54,8442.03,9
2021-04-28,427.0,Foz do Iguaçu,790.0,59453.0,35001.0,105.37,14670.84,194.94,8636.98,9
2021-04-29,522.0,Foz do Iguaçu,676.0,59975.0,35677.0,128.81,14799.65,166.81,8803.79,9
2021-04-30,381.0,Foz do Iguaçu,477.0,60356.0,36154.0,94.02,14893.67,117.71,8921.49,9
2021-05-01,0.0,Foz do Iguaçu,0.0,60356.0,36154.0,0.0,14893.67,0.0,8921.49,9
2021-05-02,0.0,Foz do Iguaçu,0.0,60356.0,36154.0,0.0,14893.67,0.0,8921.49,9
2021-05-03,3138.0,Foz do Iguaçu,636.0,63494.0,36790.0,774.34,15668.01,156.94,9078.44,9
2021-05-04,1841.0,Foz do Iguaçu,322.0,65335.0,37112.0,454.29,16122.31,79.46,9157.89,9
2021-05-05,1406.0,Foz do Iguaçu,225.0,66741.0,37337.0,346.95,16469.26,55.52,9213.42,9
2021-05-06,1091.0,Foz do Iguaçu,67.0,67832.0,37404.0,269.22,16738.47,16.53,9229.95,9
2021-05-07,982.0,Foz do Iguaçu,118.0,68814.0,37522.0,242.32,16980.8,29.12,9259.07,9
2021-05-08,734.0,Foz do Iguaçu,23.0,69548.0,37545.0,181.12,17161.92,5.68,9264.74,9
2021-05-09,0.0,Foz do Iguaçu,0.0,69548.0,37545.0,0.0,17161.92,0.0,9264.74,9
2021-05-10,2087.0,Foz do Iguaçu,186.0,71635.0,37731.0,515.0,17676.92,45.9,9310.64,9
2021-05-11,1625.0,Foz do Iguaçu,82.0,73260.0,37813.0,400.99,18077.91,20.23,9330.88,9
2021-05-12,1479.0,Foz do Iguaçu,281.0,74739.0,38094.0,364.96,18442.87,69.34,9400.22,9
2021-05-13,1554.0,Foz do Iguaçu,41.0,76293.0,38135.0,383.47,18826.34,10.12,9410.33,9
2021-05-14,580.0,Foz do Iguaçu,169.0,76873.0,38304.0,143.12,18969.47,41.7,9452.04,9
2021-05-15,660.0,Foz do Iguaçu,14.0,77533.0,38318.0,162.86,19132.33,3.45,9455.49,9
2021-05-16,52.0,Foz do Iguaçu,0.0,77585.0,38318.0,12.83,19145.16,0.0,9455.49,9
2021-05-17,561.0,Foz do Iguaçu,289.0,78146.0,38607.0,138.43,19283.6,71.31,9526.81,9
2021-05-18,711.0,Foz do Iguaçu,102.0,78857.0,38709.0,175.45,19459.04,25.17,9551.98,9
2021-05-19,395.0,Foz do Iguaçu,56.0,79252.0,38765.0,97.47,19556.52,13.82,9565.79,9
2021-05-20,1049.0,Foz do Iguaçu,24.0,80301.0,38789.0,258.86,19815.37,5.92,9571.72,9
2021-05-21,978.0,Foz do Iguaçu,541.0,81279.0,39330.0,241.33,20056.71,133.5,9705.22,9
2021-05-22,23.0,Foz do Iguaçu,431.0,81302.0,39761.0,5.68,20062.38,106.36,9811.57,9
2021-05-23,0.0,Foz do Iguaçu,0.0,81302.0,39761.0,0.0,20062.38,0.0,9811.57,9
2021-05-24,425.0,Foz do Iguaçu,424.0,81727.0,40185.0,104.87,20167.26,104.63,9916.2,9
2021-05-25,3872.0,Foz do Iguaçu,335.0,85599.0,40520.0,955.47,21122.73,82.67,9998.86,9
2021-05-26,3097.0,Foz do Iguaçu,161.0,88696.0,40681.0,764.23,21886.95,39.73,10038.59,9
2021-05-27,3216.0,Foz do Iguaçu,625.0,91912.0,41306.0,793.59,22680.54,154.23,10192.82,9
2021-05-28,2313.0,Foz do Iguaçu,457.0,94225.0,41763.0,570.76,23251.31,112.77,10305.59,9
2021-05-29,0.0,Foz do Iguaçu,0.0,94225.0,41763.0,0.0,23251.31,0.0,10305.59,9
2021-05-30,0.0,Foz do Iguaçu,0.0,94225.0,41763.0,0.0,23251.31,0.0,10305.59,9
2021-05-31,1399.0,Foz do Iguaçu,324.0,95624.0,42087.0,345.22,23596.53,79.95,10385.54,9
2021-06-01,2007.0,Foz do Iguaçu,77.0,97631.0,42164.0,495.25,24091.79,19.0,10404.54,9
2021-06-02,3581.0,Foz do Iguaçu,54.0,101212.0,42218.0,883.66,24975.45,13.33,10417.87,9
2021-06-03,0.0,Foz do Iguaçu,0.0,101212.0,42218.0,0.0,24975.45,0.0,10417.87,9
2021-06-04,3043.0,Foz do Iguaçu,65.0,104255.0,42283.0,750.9,25726.35,16.04,10433.91,9
2021-06-05,2791.0,Foz do Iguaçu,48.0,107046.0,42331.0,688.72,26415.07,11.84,10445.75,9
2021-06-06,0.0,Foz do Iguaçu,0.0,107046.0,42331.0,0.0,26415.07,0.0,10445.75,9
2021-06-07,3792.0,Foz do Iguaçu,63.0,110838.0,42394.0,935.73,27350.79,15.55,10461.3,9
2021-06-08,4021.0,Foz do Iguaçu,54.0,114859.0,42448.0,992.24,28343.03,13.33,10474.63,9
2021-06-09,1661.0,Foz do Iguaçu,22.0,116520.0,42470.0,409.87,28752.91,5.43,10480.05,9
2021-06-10,1250.0,Foz do Iguaçu,12.0,117770.0,42482.0,308.45,29061.36,2.96,10483.02,9
2021-06-11,1479.0,Foz do Iguaçu,30.0,119249.0,42512.0,364.96,29426.32,7.4,10490.42,9
2021-06-12,3267.0,Foz do Iguaçu,2.0,122516.0,42514.0,806.18,30232.5,0.49,10490.91,9
2021-06-13,1.0,Foz do Iguaçu,0.0,122517.0,42514.0,0.25,30232.75,0.0,10490.91,9
2021-06-14,4309.0,Foz do Iguaçu,50.0,126826.0,42564.0,1063.3,31296.05,12.34,10503.25,9
2021-06-15,4011.0,Foz do Iguaçu,26.0,130837.0,42590.0,989.77,32285.82,6.42,10509.67,9
2021-06-16,4067.0,Foz do Iguaçu,20.0,134904.0,42610.0,1003.59,33289.41,4.94,10514.6,9
2021-06-17,1497.0,Foz do Iguaçu,25.0,136401.0,42635.0,369.41,33658.81,6.17,10520.77,9
2021-06-18,1109.0,Foz do Iguaçu,49.0,137510.0,42684.0,273.66,33932.48,12.09,10532.86,9
2021-06-19,533.0,Foz do Iguaçu,0.0,138043.0,42684.0,131.53,34064.0,0.0,10532.86,9
2021-06-20,0.0,Foz do Iguaçu,0.0,138043.0,42684.0,0.0,34064.0,0.0,10532.86,9
2021-06-21,3211.0,Foz do Iguaçu,168.0,141254.0,42852.0,792.36,34856.36,41.46,10574.32,9
2021-06-22,4034.0,Foz do Iguaçu,94.0,145288.0,42946.0,995.44,35851.8,23.2,10597.51,9
2021-06-23,1552.0,Foz do Iguaçu,136.0,146840.0,43082.0,382.98,36234.78,33.56,10631.07,9
2021-06-24,246.0,Foz do Iguaçu,132.0,147086.0,43214.0,60.7,36295.48,32.57,10663.65,9
2021-06-25,536.0,Foz do Iguaçu,44.0,147622.0,43258.0,132.27,36427.75,10.86,10674.5,9
2021-06-26,720.0,Foz do Iguaçu,361.0,148342.0,43619.0,177.67,36605.42,89.08,10763.59,9
2021-06-27,0.0,Foz do Iguaçu,0.0,148342.0,43619.0,0.0,36605.42,0.0,10763.59,9
2021-06-28,3386.0,Foz do Iguaçu,681.0,151728.0,44300.0,835.54,37440.96,168.05,10931.63,9
2021-06-29,3398.0,Foz do Iguaçu,373.0,155126.0,44673.0,838.5,38279.46,92.04,11023.67,9
2021-06-30,1153.0,Foz do Iguaçu,566.0,156279.0,45239.0,284.52,38563.98,139.67,11163.34,9
2021-07-01,598.0,Foz do Iguaçu,250.0,156877.0,45489.0,147.56,38711.55,61.69,11225.03,9
2021-07-02,540.0,Foz do Iguaçu,282.0,157417.0,45771.0,133.25,38844.8,69.59,11294.62,9
2021-07-03,5950.0,Foz do Iguaçu,943.0,163367.0,46714.0,1468.24,40313.04,232.7,11527.32,9
2021-07-04,0.0,Foz do Iguaçu,0.0,163367.0,46714.0,0.0,40313.04,0.0,11527.32,9
2021-07-05,922.0,Foz do Iguaçu,777.0,164289.0,47491.0,227.52,40540.56,191.74,11719.05,9
2021-07-06,2143.0,Foz do Iguaçu,1130.0,166432.0,48621.0,528.81,41069.38,278.84,11997.9,9
2021-07-07,3872.0,Foz do Iguaçu,1982.0,170304.0,50603.0,955.47,42024.84,489.09,12486.98,9
2021-07-08,3012.0,Foz do Iguaçu,1806.0,173316.0,52409.0,743.25,42768.1,445.66,12932.64,9
2021-07-09,701.0,Foz do Iguaçu,473.0,174017.0,52882.0,172.98,42941.08,116.72,13049.36,9
2021-07-10,243.0,Foz do Iguaçu,0.0,174260.0,52882.0,59.96,43001.04,0.0,13049.36,9
2021-07-11,0.0,Foz do Iguaçu,0.0,174260.0,52882.0,0.0,43001.04,0.0,13049.36,9
2021-01-19,93.0,Franscisco Beltrão,0.0,93.0,0.0,25.86,25.86,0.0,0.0,8
2021-01-20,1067.0,Franscisco Beltrão,0.0,1160.0,0.0,296.72,322.58,0.0,0.0,8
2021-01-21,598.0,Franscisco Beltrão,1.0,1758.0,1.0,166.3,488.88,0.28,0.28,8
2021-01-22,267.0,Franscisco Beltrão,1.0,2025.0,2.0,74.25,563.12,0.28,0.56,8
2021-01-23,0.0,Franscisco Beltrão,0.0,2025.0,2.0,0.0,563.12,0.0,0.56,8
2021-01-24,85.0,Franscisco Beltrão,1.0,2110.0,3.0,23.64,586.76,0.28,0.83,8
2021-01-25,690.0,Franscisco Beltrão,0.0,2800.0,3.0,191.88,778.64,0.0,0.83,8
2021-01-26,786.0,Franscisco Beltrão,0.0,3586.0,3.0,218.58,997.22,0.0,0.83,8
2021-01-27,758.0,Franscisco Beltrão,0.0,4344.0,3.0,210.79,1208.01,0.0,0.83,8
2021-01-28,306.0,Franscisco Beltrão,0.0,4650.0,3.0,85.09,1293.1,0.0,0.83,8
2021-01-29,211.0,Franscisco Beltrão,0.0,4861.0,3.0,58.68,1351.78,0.0,0.83,8
2021-01-30,0.0,Franscisco Beltrão,0.0,4861.0,3.0,0.0,1351.78,0.0,0.83,8
2021-01-31,0.0,Franscisco Beltrão,0.0,4861.0,3.0,0.0,1351.78,0.0,0.83,8
2021-02-01,117.0,Franscisco Beltrão,1.0,4978.0,4.0,32.54,1384.31,0.28,1.11,8
2021-02-02,252.0,Franscisco Beltrão,0.0,5230.0,4.0,70.08,1454.39,0.0,1.11,8
2021-02-03,91.0,Franscisco Beltrão,2.0,5321.0,6.0,25.31,1479.7,0.56,1.67,8
2021-02-04,130.0,Franscisco Beltrão,0.0,5451.0,6.0,36.15,1515.85,0.0,1.67,8
2021-02-05,199.0,Franscisco Beltrão,3.0,5650.0,9.0,55.34,1571.19,0.83,2.5,8
2021-02-06,5.0,Franscisco Beltrão,0.0,5655.0,9.0,1.39,1572.58,0.0,2.5,8
2021-02-07,0.0,Franscisco Beltrão,0.0,5655.0,9.0,0.0,1572.58,0.0,2.5,8
2021-02-08,333.0,Franscisco Beltrão,1.0,5988.0,10.0,92.6,1665.18,0.28,2.78,8
2021-02-09,438.0,Franscisco Beltrão,1.0,6426.0,11.0,121.8,1786.98,0.28,3.06,8
2021-02-10,354.0,Franscisco Beltrão,0.0,6780.0,11.0,98.44,1885.42,0.0,3.06,8
2021-02-11,257.0,Franscisco Beltrão,1.0,7037.0,12.0,71.47,1956.89,0.28,3.34,8
2021-02-12,258.0,Franscisco Beltrão,5.0,7295.0,17.0,71.75,2028.64,1.39,4.73,8
2021-02-13,0.0,Franscisco Beltrão,6.0,7295.0,23.0,0.0,2028.64,1.67,6.4,8
2021-02-14,0.0,Franscisco Beltrão,28.0,7295.0,51.0,0.0,2028.64,7.79,14.18,8
2021-02-15,75.0,Franscisco Beltrão,412.0,7370.0,463.0,20.86,2049.49,114.57,128.75,8
2021-02-16,11.0,Franscisco Beltrão,59.0,7381.0,522.0,3.06,2052.55,16.41,145.16,8
2021-02-17,110.0,Franscisco Beltrão,788.0,7491.0,1310.0,30.59,2083.14,219.13,364.29,8
2021-02-18,124.0,Franscisco Beltrão,377.0,7615.0,1687.0,34.48,2117.62,104.84,469.13,8
2021-02-19,164.0,Franscisco Beltrão,373.0,7779.0,2060.0,45.61,2163.23,103.73,572.86,8
2021-02-20,0.0,Franscisco Beltrão,8.0,7779.0,2068.0,0.0,2163.23,2.22,575.08,8
2021-02-21,0.0,Franscisco Beltrão,1.0,7779.0,2069.0,0.0,2163.23,0.28,575.36,8
2021-02-22,99.0,Franscisco Beltrão,164.0,7878.0,2233.0,27.53,2190.76,45.61,620.97,8
2021-02-23,35.0,Franscisco Beltrão,100.0,7913.0,2333.0,9.73,2200.49,27.81,648.77,8
2021-02-24,22.0,Franscisco Beltrão,29.0,7935.0,2362.0,6.12,2206.61,8.06,656.84,8
2021-02-25,10.0,Franscisco Beltrão,18.0,7945.0,2380.0,2.78,2209.39,5.01,661.84,8
2021-02-26,914.0,Franscisco Beltrão,119.0,8859.0,2499.0,254.17,2463.56,33.09,694.94,8
2021-02-27,431.0,Franscisco Beltrão,5.0,9290.0,2504.0,119.86,2583.42,1.39,696.33,8
2021-02-28,0.0,Franscisco Beltrão,0.0,9290.0,2504.0,0.0,2583.42,0.0,696.33,8
2021-03-01,915.0,Franscisco Beltrão,288.0,10205.0,2792.0,254.45,2837.87,80.09,776.42,8
2021-03-02,798.0,Franscisco Beltrão,138.0,11003.0,2930.0,221.91,3059.78,38.38,814.79,8
2021-03-03,276.0,Franscisco Beltrão,37.0,11279.0,2967.0,76.75,3136.53,10.29,825.08,8
2021-03-04,215.0,Franscisco Beltrão,14.0,11494.0,2981.0,59.79,3196.32,3.89,828.97,8
2021-03-05,525.0,Franscisco Beltrão,376.0,12019.0,3357.0,146.0,3342.32,104.56,933.53,8
