date,casosNovos,localidade,obitosNovos,casosAcumulados,obitosAcumulados,casos_100k,casosNovos_100k,obitos_100k,obitosNovos_100k,CFR,codigo_reg
2020-12-17,66.0,Apucarana,3.0,9068.0,306.0,2340.65,17.04,78.99,0.77,3.37,16
2020-12-18,108.0,Apucarana,3.0,9176.0,309.0,2368.53,27.88,79.76,0.77,3.37,16
2020-12-19,40.0,Apucarana,2.0,9216.0,311.0,2378.85,10.32,80.28,0.52,3.37,16
2020-12-20,64.0,Apucarana,1.0,9280.0,312.0,2395.37,16.52,80.53,0.26,3.36,16
2020-12-21,108.0,Apucarana,7.0,9388.0,319.0,2423.25,27.88,82.34,1.81,3.4,16
2020-12-22,126.0,Apucarana,1.0,9514.0,320.0,2455.77,32.52,82.6,0.26,3.36,16
2020-12-23,118.0,Apucarana,2.0,9632.0,322.0,2486.23,30.46,83.12,0.52,3.34,16
2020-12-24,66.0,Apucarana,0.0,9698.0,322.0,2503.27,17.04,83.12,0.0,3.32,16
2020-12-25,48.0,Apucarana,9.0,9746.0,331.0,2515.66,12.39,85.44,2.32,3.4,16
2020-12-26,116.0,Apucarana,1.0,9862.0,332.0,2545.6,29.94,85.7,0.26,3.37,16
2020-12-27,71.0,Apucarana,1.0,9933.0,333.0,2563.92,18.33,85.95,0.26,3.35,16
2020-12-28,156.0,Apucarana,7.0,10089.0,340.0,2604.19,40.27,87.76,1.81,3.37,16
2020-12-29,108.0,Apucarana,4.0,10197.0,344.0,2632.07,27.88,88.79,1.03,3.37,16
2020-12-30,116.0,Apucarana,2.0,10313.0,346.0,2662.01,29.94,89.31,0.52,3.35,16
2020-12-31,200.0,Apucarana,1.0,10513.0,347.0,2713.63,51.62,89.57,0.26,3.3,16
2021-01-01,77.0,Apucarana,2.0,10590.0,349.0,2733.51,19.88,90.08,0.52,3.3,16
2021-01-02,137.0,Apucarana,1.0,10727.0,350.0,2768.87,35.36,90.34,0.26,3.26,16
2021-01-03,36.0,Apucarana,0.0,10763.0,350.0,2778.16,9.29,90.34,0.0,3.25,16
2021-01-04,123.0,Apucarana,0.0,10886.0,350.0,2809.91,31.75,90.34,0.0,3.22,16
2021-01-05,130.0,Apucarana,13.0,11016.0,363.0,2843.47,33.56,93.7,3.36,3.3,16
2021-01-06,160.0,Apucarana,2.0,11176.0,365.0,2884.77,41.3,94.21,0.52,3.27,16
2021-01-07,176.0,Apucarana,1.0,11352.0,366.0,2930.2,45.43,94.47,0.26,3.22,16
2021-01-08,237.0,Apucarana,5.0,11589.0,371.0,2991.37,61.17,95.76,1.29,3.2,16
2021-01-09,113.0,Apucarana,2.0,11702.0,373.0,3020.54,29.17,96.28,0.52,3.19,16
2021-01-10,47.0,Apucarana,1.0,11749.0,374.0,3032.67,12.13,96.54,0.26,3.18,16
2021-01-11,223.0,Apucarana,3.0,11972.0,377.0,3090.23,57.56,97.31,0.77,3.15,16
2021-01-12,141.0,Apucarana,9.0,12113.0,386.0,3126.63,36.4,99.64,2.32,3.19,16
2021-01-13,182.0,Apucarana,7.0,12295.0,393.0,3173.61,46.98,101.44,1.81,3.2,16
2021-01-14,140.0,Apucarana,1.0,12435.0,394.0,3209.74,36.14,101.7,0.26,3.17,16
2021-01-15,146.0,Apucarana,2.0,12581.0,396.0,3247.43,37.69,102.22,0.52,3.15,16
2021-01-16,97.0,Apucarana,3.0,12678.0,399.0,3272.47,25.04,102.99,0.77,3.15,16
2021-01-17,110.0,Apucarana,1.0,12788.0,400.0,3300.86,28.39,103.25,0.26,3.13,16
2021-01-18,264.0,Apucarana,6.0,13052.0,406.0,3369.01,68.14,104.8,1.55,3.11,16
2021-01-19,167.0,Apucarana,1.0,13219.0,407.0,3412.11,43.11,105.06,0.26,3.08,16
2021-01-20,133.0,Apucarana,5.0,13352.0,412.0,3446.44,34.33,106.35,1.29,3.09,16
2021-01-21,317.0,Apucarana,4.0,13669.0,416.0,3528.27,81.82,107.38,1.03,3.04,16
2021-01-22,306.0,Apucarana,5.0,13975.0,421.0,3607.25,78.99,108.67,1.29,3.01,16
2021-01-23,142.0,Apucarana,3.0,14117.0,424.0,3643.91,36.65,109.44,0.77,3.0,16
2021-01-24,64.0,Apucarana,2.0,14181.0,426.0,3660.43,16.52,109.96,0.52,3.0,16
2021-01-25,238.0,Apucarana,2.0,14419.0,428.0,3721.86,61.43,110.48,0.52,2.97,16
2021-01-26,135.0,Apucarana,4.0,14554.0,432.0,3756.7,34.85,111.51,1.03,2.97,16
2021-01-27,32.0,Apucarana,2.0,14586.0,434.0,3764.96,8.26,112.02,0.52,2.98,16
2021-01-28,162.0,Apucarana,1.0,14748.0,435.0,3806.78,41.82,112.28,0.26,2.95,16
2021-01-29,91.0,Apucarana,4.0,14839.0,439.0,3830.27,23.49,113.32,1.03,2.96,16
2021-01-30,50.0,Apucarana,1.0,14889.0,440.0,3843.18,12.91,113.57,0.26,2.96,16
2021-01-31,98.0,Apucarana,1.0,14987.0,441.0,3868.47,25.3,113.83,0.26,2.94,16
2021-02-01,92.0,Apucarana,7.0,15079.0,448.0,3892.22,23.75,115.64,1.81,2.97,16
2021-02-02,102.0,Apucarana,3.0,15181.0,451.0,3918.55,26.33,116.41,0.77,2.97,16
2021-02-03,52.0,Apucarana,1.0,15233.0,452.0,3931.97,13.42,116.67,0.26,2.97,16
2021-02-04,126.0,Apucarana,2.0,15359.0,454.0,3964.49,32.52,117.19,0.52,2.96,16
2021-02-05,90.0,Apucarana,3.0,15449.0,457.0,3987.72,23.23,117.96,0.77,2.96,16
2021-02-06,49.0,Apucarana,0.0,15498.0,457.0,4000.37,12.65,117.96,0.0,2.95,16
2021-02-07,80.0,Apucarana,1.0,15578.0,458.0,4021.02,20.65,118.22,0.26,2.94,16
2021-02-08,70.0,Apucarana,1.0,15648.0,459.0,4039.09,18.07,118.48,0.26,2.93,16
2021-02-09,54.0,Apucarana,0.0,15702.0,459.0,4053.03,13.94,118.48,0.0,2.92,16
2021-02-10,71.0,Apucarana,4.0,15773.0,463.0,4071.36,18.33,119.51,1.03,2.94,16
2021-02-11,52.0,Apucarana,3.0,15825.0,466.0,4084.78,13.42,120.28,0.77,2.94,16
2021-02-12,55.0,Apucarana,5.0,15880.0,471.0,4098.97,14.2,121.58,1.29,2.97,16
2021-02-13,38.0,Apucarana,0.0,15918.0,471.0,4108.78,9.81,121.58,0.0,2.96,16
2021-02-14,43.0,Apucarana,0.0,15961.0,471.0,4119.88,11.1,121.58,0.0,2.95,16
2021-02-15,87.0,Apucarana,2.0,16048.0,473.0,4142.34,22.46,122.09,0.52,2.95,16
2021-02-16,83.0,Apucarana,3.0,16131.0,476.0,4163.76,21.42,122.87,0.77,2.95,16
2021-02-17,66.0,Apucarana,3.0,16197.0,479.0,4180.8,17.04,123.64,0.77,2.96,16
2021-02-18,92.0,Apucarana,3.0,16289.0,482.0,4204.55,23.75,124.41,0.77,2.96,16
2021-02-19,104.0,Apucarana,3.0,16393.0,485.0,4231.39,26.84,125.19,0.77,2.96,16
2021-02-20,100.0,Apucarana,4.0,16493.0,489.0,4257.2,25.81,126.22,1.03,2.96,16
2021-02-21,69.0,Apucarana,2.0,16562.0,491.0,4275.01,17.81,126.74,0.52,2.96,16
2021-02-22,123.0,Apucarana,3.0,16685.0,494.0,4306.76,31.75,127.51,0.77,2.96,16
2021-02-23,99.0,Apucarana,6.0,16784.0,500.0,4332.32,25.55,129.06,1.55,2.98,16
2021-02-24,157.0,Apucarana,1.0,16941.0,501.0,4372.84,40.53,129.32,0.26,2.96,16
2021-02-25,181.0,Apucarana,2.0,17122.0,503.0,4419.56,46.72,129.84,0.52,2.94,16
2021-02-26,169.0,Apucarana,6.0,17291.0,509.0,4463.18,43.62,131.38,1.55,2.94,16
2021-02-27,144.0,Apucarana,3.0,17435.0,512.0,4500.35,37.17,132.16,0.77,2.94,16
2021-02-28,40.0,Apucarana,0.0,17475.0,512.0,4510.68,10.32,132.16,0.0,2.93,16
2021-03-01,126.0,Apucarana,5.0,17601.0,517.0,4543.2,32.52,133.45,1.29,2.94,16
2021-03-02,167.0,Apucarana,5.0,17768.0,522.0,4586.31,43.11,134.74,1.29,2.94,16
2021-03-03,144.0,Apucarana,3.0,17912.0,525.0,4623.48,37.17,135.51,0.77,2.93,16
2021-03-04,105.0,Apucarana,3.0,18017.0,528.0,4650.58,27.1,136.29,0.77,2.93,16
2021-03-05,221.0,Apucarana,2.0,18238.0,530.0,4707.63,57.04,136.8,0.52,2.91,16
2021-03-06,81.0,Apucarana,8.0,18319.0,538.0,4728.53,20.91,138.87,2.06,2.94,16
2021-03-07,60.0,Apucarana,5.0,18379.0,543.0,4744.02,15.49,140.16,1.29,2.95,16
2021-03-08,202.0,Apucarana,7.0,18581.0,550.0,4796.16,52.14,141.97,1.81,2.96,16
2021-03-09,134.0,Apucarana,4.0,18715.0,554.0,4830.75,34.59,143.0,1.03,2.96,16
2021-03-10,180.0,Apucarana,4.0,18895.0,558.0,4877.21,46.46,144.03,1.03,2.95,16
2021-03-11,153.0,Apucarana,8.0,19048.0,566.0,4916.7,39.49,146.1,2.06,2.97,16
2021-03-12,154.0,Apucarana,4.0,19202.0,570.0,4956.45,39.75,147.13,1.03,2.97,16
2021-03-13,107.0,Apucarana,9.0,19309.0,579.0,4984.07,27.62,149.45,2.32,3.0,16
2021-03-14,104.0,Apucarana,8.0,19413.0,587.0,5010.92,26.84,151.52,2.06,3.02,16
2021-03-15,168.0,Apucarana,10.0,19581.0,597.0,5054.28,43.36,154.1,2.58,3.05,16
2021-03-16,191.0,Apucarana,5.0,19772.0,602.0,5103.58,49.3,155.39,1.29,3.04,16
2021-03-17,147.0,Apucarana,13.0,19919.0,615.0,5141.53,37.94,158.74,3.36,3.09,16
2021-03-18,166.0,Apucarana,5.0,20085.0,620.0,5184.38,42.85,160.04,1.29,3.09,16
2021-03-19,173.0,Apucarana,5.0,20258.0,625.0,5229.03,44.66,161.33,1.29,3.09,16
2021-03-20,99.0,Apucarana,7.0,20357.0,632.0,5254.59,25.55,163.13,1.81,3.1,16
2021-03-21,78.0,Apucarana,11.0,20435.0,643.0,5274.72,20.13,165.97,2.84,3.15,16
2021-03-22,228.0,Apucarana,10.0,20663.0,653.0,5333.57,58.85,168.55,2.58,3.16,16
2021-03-23,147.0,Apucarana,9.0,20810.0,662.0,5371.51,37.94,170.88,2.32,3.18,16
2021-03-24,142.0,Apucarana,6.0,20952.0,668.0,5408.17,36.65,172.43,1.55,3.19,16
2021-03-25,195.0,Apucarana,8.0,21147.0,676.0,5458.5,50.33,174.49,2.06,3.2,16
2021-03-26,165.0,Apucarana,11.0,21312.0,687.0,5501.09,42.59,177.33,2.84,3.22,16
2021-03-27,64.0,Apucarana,8.0,21376.0,695.0,5517.61,16.52,179.39,2.06,3.25,16
2021-03-28,46.0,Apucarana,9.0,21422.0,704.0,5529.49,11.87,181.72,2.32,3.29,16
2021-03-29,172.0,Apucarana,10.0,21594.0,714.0,5573.88,44.4,184.3,2.58,3.31,16
2021-03-30,126.0,Apucarana,9.0,21720.0,723.0,5606.41,32.52,186.62,2.32,3.33,16
2021-03-31,124.0,Apucarana,7.0,21844.0,730.0,5638.41,32.01,188.43,1.81,3.34,16
2021-04-01,117.0,Apucarana,1.0,21961.0,731.0,5668.61,30.2,188.69,0.26,3.33,16
2021-04-02,97.0,Apucarana,9.0,22058.0,740.0,5693.65,25.04,191.01,2.32,3.35,16
2021-04-03,96.0,Apucarana,5.0,22154.0,745.0,5718.43,24.78,192.3,1.29,3.36,16
2021-04-04,53.0,Apucarana,5.0,22207.0,750.0,5732.11,13.68,193.59,1.29,3.38,16
2021-04-05,111.0,Apucarana,12.0,22318.0,762.0,5760.76,28.65,196.69,3.1,3.41,16
2021-04-06,150.0,Apucarana,7.0,22468.0,769.0,5799.48,38.72,198.5,1.81,3.42,16
2021-04-07,192.0,Apucarana,6.0,22660.0,775.0,5849.04,49.56,200.04,1.55,3.42,16
2021-04-08,193.0,Apucarana,5.0,22853.0,780.0,5898.86,49.82,201.34,1.29,3.41,16
2021-04-09,173.0,Apucarana,10.0,23026.0,790.0,5943.51,44.66,203.92,2.58,3.43,16
2021-04-10,117.0,Apucarana,3.0,23143.0,793.0,5973.71,30.2,204.69,0.77,3.43,16
2021-04-11,68.0,Apucarana,6.0,23211.0,799.0,5991.27,17.55,206.24,1.55,3.44,16
2021-04-12,166.0,Apucarana,12.0,23377.0,811.0,6034.11,42.85,209.34,3.1,3.47,16
2021-04-13,163.0,Apucarana,12.0,23540.0,823.0,6076.19,42.07,212.43,3.1,3.5,16
2021-04-14,154.0,Apucarana,5.0,23694.0,828.0,6115.94,39.75,213.72,1.29,3.49,16
2021-04-15,147.0,Apucarana,7.0,23841.0,835.0,6153.88,37.94,215.53,1.81,3.5,16
2021-04-16,212.0,Apucarana,4.0,24053.0,839.0,6208.6,54.72,216.56,1.03,3.49,16
2021-04-17,92.0,Apucarana,6.0,24145.0,845.0,6232.35,23.75,218.11,1.55,3.5,16
2021-04-18,79.0,Apucarana,7.0,24224.0,852.0,6252.74,20.39,219.92,1.81,3.52,16
2021-04-19,144.0,Apucarana,4.0,24368.0,856.0,6289.91,37.17,220.95,1.03,3.51,16
2021-04-20,215.0,Apucarana,3.0,24583.0,859.0,6345.41,55.5,221.73,0.77,3.49,16
2021-04-21,173.0,Apucarana,10.0,24756.0,869.0,6390.06,44.66,224.31,2.58,3.51,16
2021-04-22,178.0,Apucarana,2.0,24934.0,871.0,6436.01,45.95,224.82,0.52,3.49,16
2021-04-23,221.0,Apucarana,5.0,25155.0,876.0,6493.05,57.04,226.11,1.29,3.48,16
2021-04-24,46.0,Apucarana,7.0,25201.0,883.0,6504.93,11.87,227.92,1.81,3.5,16
2021-04-25,63.0,Apucarana,4.0,25264.0,887.0,6521.19,16.26,228.95,1.03,3.51,16
2021-04-26,220.0,Apucarana,6.0,25484.0,893.0,6577.98,56.79,230.5,1.55,3.5,16
2021-04-27,184.0,Apucarana,5.0,25668.0,898.0,6625.47,47.49,231.79,1.29,3.5,16
2021-04-28,189.0,Apucarana,9.0,25857.0,907.0,6674.26,48.79,234.12,2.32,3.51,16
2021-04-29,200.0,Apucarana,4.0,26057.0,911.0,6725.88,51.62,235.15,1.03,3.5,16
2021-04-30,264.0,Apucarana,4.0,26321.0,915.0,6794.02,68.14,236.18,1.03,3.48,16
2021-05-01,72.0,Apucarana,6.0,26393.0,921.0,6812.61,18.58,237.73,1.55,3.49,16
2021-05-02,73.0,Apucarana,6.0,26466.0,927.0,6831.45,18.84,239.28,1.55,3.5,16
2021-05-03,246.0,Apucarana,4.0,26712.0,931.0,6894.95,63.5,240.31,1.03,3.49,16
2021-05-04,230.0,Apucarana,3.0,26942.0,934.0,6954.32,59.37,241.09,0.77,3.47,16
2021-05-05,194.0,Apucarana,4.0,27136.0,938.0,7004.39,50.08,242.12,1.03,3.46,16
2021-05-06,236.0,Apucarana,10.0,27372.0,948.0,7065.31,60.92,244.7,2.58,3.46,16
2021-05-07,248.0,Apucarana,7.0,27620.0,955.0,7129.32,64.01,246.51,1.81,3.46,16
2021-05-08,111.0,Apucarana,4.0,27731.0,959.0,7157.98,28.65,247.54,1.03,3.46,16
2021-05-09,107.0,Apucarana,1.0,27838.0,960.0,7185.59,27.62,247.8,0.26,3.45,16
2021-05-10,306.0,Apucarana,11.0,28144.0,971.0,7264.58,78.99,250.64,2.84,3.45,16
2021-05-11,277.0,Apucarana,7.0,28421.0,978.0,7336.08,71.5,252.44,1.81,3.44,16
2021-05-12,194.0,Apucarana,7.0,28615.0,985.0,7386.16,50.08,254.25,1.81,3.44,16
2021-05-13,221.0,Apucarana,6.0,28836.0,991.0,7443.2,57.04,255.8,1.55,3.44,16
2021-05-14,272.0,Apucarana,7.0,29108.0,998.0,7513.41,70.21,257.61,1.81,3.43,16
2021-05-15,101.0,Apucarana,7.0,29209.0,1005.0,7539.48,26.07,259.41,1.81,3.44,16
2021-05-16,188.0,Apucarana,7.0,29397.0,1012.0,7588.01,48.53,261.22,1.81,3.44,16
2021-05-17,305.0,Apucarana,5.0,29702.0,1017.0,7666.73,78.73,262.51,1.29,3.42,16
2021-05-18,225.0,Apucarana,9.0,29927.0,1026.0,7724.81,58.08,264.83,2.32,3.43,16
2021-05-19,357.0,Apucarana,11.0,30284.0,1037.0,7816.96,92.15,267.67,2.84,3.42,16
2021-05-20,324.0,Apucarana,11.0,30608.0,1048.0,7900.59,83.63,270.51,2.84,3.42,16
2021-05-21,267.0,Apucarana,11.0,30875.0,1059.0,7969.51,68.92,273.35,2.84,3.43,16
2021-05-22,177.0,Apucarana,8.0,31052.0,1067.0,8015.2,45.69,275.42,2.06,3.44,16
2021-05-23,171.0,Apucarana,11.0,31223.0,1078.0,8059.34,44.14,278.26,2.84,3.45,16
2021-05-24,270.0,Apucarana,7.0,31493.0,1085.0,8129.03,69.69,280.06,1.81,3.45,16
2021-05-25,257.0,Apucarana,9.0,31750.0,1094.0,8195.37,66.34,282.39,2.32,3.45,16
2021-05-26,392.0,Apucarana,6.0,32142.0,1100.0,8296.55,101.18,283.93,1.55,3.42,16
2021-05-27,344.0,Apucarana,8.0,32486.0,1108.0,8385.34,88.79,286.0,2.06,3.41,16
2021-05-28,396.0,Apucarana,13.0,32882.0,1121.0,8487.56,102.22,289.35,3.36,3.41,16
2021-05-29,175.0,Apucarana,5.0,33057.0,1126.0,8532.73,45.17,290.65,1.29,3.41,16
2021-05-30,180.0,Apucarana,11.0,33237.0,1137.0,8579.19,46.46,293.48,2.84,3.42,16
2021-05-31,474.0,Apucarana,6.0,33711.0,1143.0,8701.54,122.35,295.03,1.55,3.39,16
2021-06-01,317.0,Apucarana,15.0,34028.0,1158.0,8783.37,81.82,298.91,3.87,3.4,16
2021-06-02,360.0,Apucarana,14.0,34388.0,1172.0,8876.29,92.92,302.52,3.61,3.41,16
2021-06-03,295.0,Apucarana,10.0,34683.0,1182.0,8952.44,76.15,305.1,2.58,3.41,16
2021-06-04,329.0,Apucarana,12.0,35012.0,1194.0,9037.36,84.92,308.2,3.1,3.41,16
2021-06-05,227.0,Apucarana,9.0,35239.0,1203.0,9095.95,58.59,310.52,2.32,3.41,16
2021-06-06,170.0,Apucarana,6.0,35409.0,1209.0,9139.83,43.88,312.07,1.55,3.41,16
2021-06-07,423.0,Apucarana,11.0,35832.0,1220.0,9249.02,109.19,314.91,2.84,3.4,16
2021-06-08,272.0,Apucarana,10.0,36104.0,1230.0,9319.23,70.21,317.49,2.58,3.41,16
2021-06-09,310.0,Apucarana,11.0,36414.0,1241.0,9399.25,80.02,320.33,2.84,3.41,16
2021-06-10,298.0,Apucarana,12.0,36712.0,1253.0,9476.17,76.92,323.43,3.1,3.41,16
2021-06-11,236.0,Apucarana,11.0,36948.0,1264.0,9537.08,60.92,326.27,2.84,3.42,16
2021-06-12,142.0,Apucarana,9.0,37090.0,1273.0,9573.74,36.65,328.59,2.32,3.43,16
2021-06-13,107.0,Apucarana,8.0,37197.0,1281.0,9601.36,27.62,330.65,2.06,3.44,16
2021-06-14,342.0,Apucarana,9.0,37539.0,1290.0,9689.63,88.28,332.98,2.32,3.44,16
2021-06-15,186.0,Apucarana,7.0,37725.0,1297.0,9737.64,48.01,334.78,1.81,3.44,16
2021-06-16,228.0,Apucarana,10.0,37953.0,1307.0,9796.5,58.85,337.37,2.58,3.44,16
2021-06-17,177.0,Apucarana,11.0,38130.0,1318.0,9842.18,45.69,340.2,2.84,3.46,16
2021-06-18,174.0,Apucarana,12.0,38304.0,1330.0,9887.1,44.91,343.3,3.1,3.47,16
2021-06-19,84.0,Apucarana,6.0,38388.0,1336.0,9908.78,21.68,344.85,1.55,3.48,16
2021-06-20,59.0,Apucarana,8.0,38447.0,1344.0,9924.01,15.23,346.92,2.06,3.5,16
2021-06-21,289.0,Apucarana,6.0,38736.0,1350.0,9998.61,74.6,348.46,1.55,3.49,16
2021-06-22,190.0,Apucarana,8.0,38926.0,1358.0,10047.65,49.04,350.53,2.06,3.49,16
2021-06-23,138.0,Apucarana,7.0,39064.0,1365.0,10083.27,35.62,352.34,1.81,3.49,16
2021-06-24,160.0,Apucarana,6.0,39224.0,1371.0,10124.57,41.3,353.88,1.55,3.5,16
2021-06-25,163.0,Apucarana,4.0,39387.0,1375.0,10166.64,42.07,354.92,1.03,3.49,16
2021-06-26,84.0,Apucarana,3.0,39471.0,1378.0,10188.33,21.68,355.69,0.77,3.49,16
2021-06-27,36.0,Apucarana,7.0,39507.0,1385.0,10197.62,9.29,357.5,1.81,3.51,16
2021-06-28,172.0,Apucarana,8.0,39679.0,1393.0,10242.02,44.4,359.56,2.06,3.51,16
2021-06-29,107.0,Apucarana,6.0,39786.0,1399.0,10269.63,27.62,361.11,1.55,3.52,16
2021-06-30,83.0,Apucarana,5.0,39869.0,1404.0,10291.06,21.42,362.4,1.29,3.52,16
2021-07-01,69.0,Apucarana,7.0,39938.0,1411.0,10308.87,17.81,364.21,1.81,3.53,16
2021-07-02,87.0,Apucarana,5.0,40025.0,1416.0,10331.33,22.46,365.5,1.29,3.54,16
2021-07-03,54.0,Apucarana,5.0,40079.0,1421.0,10345.26,13.94,366.79,1.29,3.55,16
2021-07-04,34.0,Apucarana,5.0,40113.0,1426.0,10354.04,8.78,368.08,1.29,3.55,16
2021-07-05,109.0,Apucarana,7.0,40222.0,1433.0,10382.18,28.14,369.89,1.81,3.56,16
2021-07-06,119.0,Apucarana,5.0,40341.0,1438.0,10412.89,30.72,371.18,1.29,3.56,16
2021-07-07,91.0,Apucarana,4.0,40432.0,1442.0,10436.38,23.49,372.21,1.03,3.57,16
2021-07-08,106.0,Apucarana,2.0,40538.0,1444.0,10463.74,27.36,372.73,0.52,3.56,16
2021-07-09,79.0,Apucarana,2.0,40617.0,1446.0,10484.13,20.39,373.24,0.52,3.56,16
2021-07-10,46.0,Apucarana,3.0,40663.0,1449.0,10496.01,11.87,374.02,0.77,3.56,16
2021-07-11,33.0,Apucarana,4.0,40696.0,1453.0,10504.52,8.52,375.05,1.03,3.57,16
2021-07-12,109.0,Apucarana,4.0,40805.0,1457.0,10532.66,28.14,376.08,1.03,3.57,16
2021-07-13,104.0,Apucarana,0.0,40909.0,1457.0,10559.5,26.84,376.08,0.0,3.56,16
2021-07-14,76.0,Apucarana,2.0,40985.0,1459.0,10579.12,19.62,376.6,0.52,3.56,16
2021-07-15,57.0,Apucarana,3.0,41042.0,1462.0,10593.84,14.71,377.37,0.77,3.56,16
2021-07-16,66.0,Apucarana,2.0,41108.0,1464.0,10610.87,17.04,377.89,0.52,3.56,16
2021-07-17,37.0,Apucarana,2.0,41145.0,1466.0,10620.42,9.55,378.41,0.52,3.56,16
2021-07-18,14.0,Apucarana,2.0,41159.0,1468.0,10624.04,3.61,378.92,0.52,3.57,16
2021-07-19,85.0,Apucarana,1.0,41244.0,1469.0,10645.98,21.94,379.18,0.26,3.56,16
2021-07-20,52.0,Apucarana,2.0,41296.0,1471.0,10659.4,13.42,379.7,0.52,3.56,16
2021-07-21,36.0,Apucarana,5.0,41332.0,1476.0,10668.69,9.29,380.99,1.29,3.57,16
2021-07-22,52.0,Apucarana,6.0,41384.0,1482.0,10682.11,13.42,382.54,1.55,3.58,16
2021-07-23,54.0,Apucarana,3.0,41438.0,1485.0,10696.05,13.94,383.31,0.77,3.58,16
2021-07-24,18.0,Apucarana,5.0,41456.0,1490.0,10700.7,4.65,384.6,1.29,3.59,16
2021-07-25,16.0,Apucarana,0.0,41472.0,1490.0,10704.83,4.13,384.6,0.0,3.59,16
2021-07-26,93.0,Apucarana,1.0,41565.0,1491.0,10728.83,24.01,384.86,0.26,3.59,16
2021-07-27,65.0,Apucarana,1.0,41630.0,1492.0,10745.61,16.78,385.12,0.26,3.58,16
2021-07-28,39.0,Apucarana,1.0,41669.0,1493.0,10755.68,10.07,385.38,0.26,3.58,16
2021-07-29,41.0,Apucarana,0.0,41710.0,1493.0,10766.26,10.58,385.38,0.0,3.58,16
2021-07-30,52.0,Apucarana,2.0,41762.0,1495.0,10779.68,13.42,385.89,0.52,3.58,16
2021-07-31,16.0,Apucarana,0.0,41778.0,1495.0,10783.81,4.13,385.89,0.0,3.58,16
2021-08-01,16.0,Apucarana,1.0,41794.0,1496.0,10787.94,4.13,386.15,0.26,3.58,16
2021-08-02,50.0,Apucarana,3.0,41844.0,1499.0,10800.85,12.91,386.92,0.77,3.58,16
2021-08-03,49.0,Apucarana,1.0,41893.0,1500.0,10813.5,12.65,387.18,0.26,3.58,16
2021-08-04,39.0,Apucarana,2.0,41932.0,1502.0,10823.56,10.07,387.7,0.52,3.58,16
2021-08-05,46.0,Apucarana,1.0,41978.0,1503.0,10835.44,11.87,387.96,0.26,3.58,16
2021-08-06,57.0,Apucarana,3.0,42035.0,1506.0,10850.15,14.71,388.73,0.77,3.58,16
2021-08-07,19.0,Apucarana,1.0,42054.0,1507.0,10855.05,4.9,388.99,0.26,3.58,16
2021-08-08,14.0,Apucarana,2.0,42068.0,1509.0,10858.67,3.61,389.51,0.52,3.59,16
2021-08-09,48.0,Apucarana,2.0,42116.0,1511.0,10871.06,12.39,390.02,0.52,3.59,16
2021-08-10,27.0,Apucarana,0.0,42143.0,1511.0,10878.03,6.97,390.02,0.0,3.59,16
2021-08-11,38.0,Apucarana,0.0,42181.0,1511.0,10887.84,9.81,390.02,0.0,3.58,16
2021-08-12,42.0,Apucarana,1.0,42223.0,1512.0,10898.68,10.84,390.28,0.26,3.58,16
2021-08-13,65.0,Apucarana,1.0,42288.0,1513.0,10915.45,16.78,390.54,0.26,3.58,16
2021-08-14,17.0,Apucarana,1.0,42305.0,1514.0,10919.84,4.39,390.8,0.26,3.58,16
2021-08-15,11.0,Apucarana,0.0,42316.0,1514.0,10922.68,2.84,390.8,0.0,3.58,16
2021-08-16,49.0,Apucarana,0.0,42365.0,1514.0,10935.33,12.65,390.8,0.0,3.57,16
2021-08-17,30.0,Apucarana,3.0,42395.0,1517.0,10943.07,7.74,391.57,0.77,3.58,16
2021-08-18,46.0,Apucarana,0.0,42441.0,1517.0,10954.95,11.87,391.57,0.0,3.57,16
2021-08-19,52.0,Apucarana,1.0,42493.0,1518.0,10968.37,13.42,391.83,0.26,3.57,16
2021-08-20,42.0,Apucarana,0.0,42535.0,1518.0,10979.21,10.84,391.83,0.0,3.57,16
2021-08-21,32.0,Apucarana,0.0,42567.0,1518.0,10987.47,8.26,391.83,0.0,3.57,16
2021-08-22,15.0,Apucarana,2.0,42582.0,1520.0,10991.34,3.87,392.35,0.52,3.57,16
2021-08-23,56.0,Apucarana,1.0,42638.0,1521.0,11005.8,14.45,392.6,0.26,3.57,16
2021-08-24,37.0,Apucarana,0.0,42675.0,1521.0,11015.35,9.55,392.6,0.0,3.56,16
2021-08-25,40.0,Apucarana,0.0,42715.0,1521.0,11025.67,10.32,392.6,0.0,3.56,16
2021-08-26,51.0,Apucarana,2.0,42766.0,1523.0,11038.84,13.16,393.12,0.52,3.56,16
2021-08-27,31.0,Apucarana,0.0,42797.0,1523.0,11046.84,8.0,393.12,0.0,3.56,16
2021-08-28,25.0,Apucarana,0.0,42822.0,1523.0,11053.29,6.45,393.12,0.0,3.56,16
2021-08-29,17.0,Apucarana,1.0,42839.0,1524.0,11057.68,4.39,393.38,0.26,3.56,16
2021-08-30,75.0,Apucarana,0.0,42914.0,1524.0,11077.04,19.36,393.38,0.0,3.55,16
2021-08-31,54.0,Apucarana,2.0,42968.0,1526.0,11090.98,13.94,393.89,0.52,3.55,16
2021-09-01,70.0,Apucarana,2.0,43038.0,1528.0,11109.05,18.07,394.41,0.52,3.55,16
2021-09-02,98.0,Apucarana,2.0,43136.0,1530.0,11134.34,25.3,394.93,0.52,3.55,16
