date,casosNovos,idade,obitosNovos,casosAcumulados,obitosAcumulados,localidade,CFR
2020-11-07,99,25-29,0.0,5940,8.0,Curitiba,0.13
2020-11-08,1,25-29,0.0,5941,8.0,Curitiba,0.13
2020-11-09,55,25-29,0.0,5996,8.0,Curitiba,0.13
2020-11-10,61,25-29,0.0,6057,8.0,Curitiba,0.13
2020-11-11,131,25-29,0.0,6188,8.0,Curitiba,0.13
2020-11-12,85,25-29,0.0,6273,8.0,Curitiba,0.13
2020-11-13,109,25-29,0.0,6382,8.0,Curitiba,0.13
2020-11-14,0,25-29,0.0,6382,8.0,Curitiba,0.13
2020-11-15,2,25-29,0.0,6384,8.0,Curitiba,0.13
2020-11-16,273,25-29,0.0,6657,8.0,Curitiba,0.12
2020-11-17,113,25-29,0.0,6770,8.0,Curitiba,0.12
2020-11-18,169,25-29,0.0,6939,8.0,Curitiba,0.12
2020-11-19,173,25-29,0.0,7112,8.0,Curitiba,0.11
2020-11-20,78,25-29,0.0,7190,8.0,Curitiba,0.11
2020-11-21,80,25-29,0.0,7270,8.0,Curitiba,0.11
2020-11-22,145,25-29,0.0,7415,8.0,Curitiba,0.11
2020-11-23,205,25-29,0.0,7620,8.0,Curitiba,0.1
2020-11-24,100,25-29,0.0,7720,8.0,Curitiba,0.1
2020-11-25,165,25-29,0.0,7885,8.0,Curitiba,0.1
2020-11-26,172,25-29,1.0,8057,9.0,Curitiba,0.11
2020-11-27,190,25-29,0.0,8247,9.0,Curitiba,0.11
2020-11-28,181,25-29,0.0,8428,9.0,Curitiba,0.11
2020-11-29,93,25-29,0.0,8521,9.0,Curitiba,0.11
2020-11-30,193,25-29,0.0,8714,9.0,Curitiba,0.1
2020-12-01,155,25-29,0.0,8869,9.0,Curitiba,0.1
2020-12-02,116,25-29,0.0,8985,9.0,Curitiba,0.1
2020-12-03,190,25-29,0.0,9175,9.0,Curitiba,0.1
2020-12-04,183,25-29,0.0,9358,9.0,Curitiba,0.1
2020-12-05,200,25-29,0.0,9558,9.0,Curitiba,0.09
2020-12-06,150,25-29,0.0,9708,9.0,Curitiba,0.09
2020-12-07,92,25-29,0.0,9800,9.0,Curitiba,0.09
2020-12-08,120,25-29,0.0,9920,9.0,Curitiba,0.09
2020-12-09,138,25-29,0.0,10058,9.0,Curitiba,0.09
2020-12-10,178,25-29,0.0,10236,9.0,Curitiba,0.09
2020-12-11,162,25-29,0.0,10398,9.0,Curitiba,0.09
2020-12-12,144,25-29,0.0,10542,9.0,Curitiba,0.09
2020-12-13,51,25-29,0.0,10593,9.0,Curitiba,0.08
2020-12-14,90,25-29,1.0,10683,10.0,Curitiba,0.09
2020-12-15,111,25-29,0.0,10794,10.0,Curitiba,0.09
2020-12-16,136,25-29,0.0,10930,10.0,Curitiba,0.09
2020-12-17,129,25-29,0.0,11059,10.0,Curitiba,0.09
2020-12-18,118,25-29,1.0,11177,11.0,Curitiba,0.1
2020-12-19,69,25-29,0.0,11246,11.0,Curitiba,0.1
2020-12-20,68,25-29,0.0,11314,11.0,Curitiba,0.1
2020-12-21,161,25-29,0.0,11475,11.0,Curitiba,0.1
2020-12-22,44,25-29,0.0,11519,11.0,Curitiba,0.1
2020-12-23,78,25-29,0.0,11597,11.0,Curitiba,0.09
2020-12-24,1,25-29,0.0,11598,11.0,Curitiba,0.09
2020-12-25,0,25-29,0.0,11598,11.0,Curitiba,0.09
2020-12-26,221,25-29,0.0,11819,11.0,Curitiba,0.09
2020-12-27,0,25-29,0.0,11819,11.0,Curitiba,0.09
2020-12-28,71,25-29,0.0,11890,11.0,Curitiba,0.09
2020-12-29,89,25-29,0.0,11979,11.0,Curitiba,0.09
2020-12-30,91,25-29,0.0,12070,11.0,Curitiba,0.09
2020-12-31,0,25-29,0.0,12070,11.0,Curitiba,0.09
2021-01-01,1,25-29,0.0,12071,11.0,Curitiba,0.09
2021-01-02,179,25-29,0.0,12250,11.0,Curitiba,0.09
2021-01-03,0,25-29,0.0,12250,11.0,Curitiba,0.09
2021-01-04,96,25-29,0.0,12346,11.0,Curitiba,0.09
2021-01-05,89,25-29,0.0,12435,11.0,Curitiba,0.09
2021-01-06,33,25-29,0.0,12468,11.0,Curitiba,0.09
2021-01-07,99,25-29,0.0,12567,11.0,Curitiba,0.09
2021-01-08,106,25-29,0.0,12673,11.0,Curitiba,0.09
2021-01-09,76,25-29,0.0,12749,11.0,Curitiba,0.09
2021-01-10,0,25-29,0.0,12749,11.0,Curitiba,0.09
2021-01-11,137,25-29,1.0,12886,12.0,Curitiba,0.09
2021-01-12,146,25-29,0.0,13032,12.0,Curitiba,0.09
2021-01-13,123,25-29,0.0,13155,12.0,Curitiba,0.09
2021-01-14,76,25-29,0.0,13231,12.0,Curitiba,0.09
2021-01-15,72,25-29,0.0,13303,12.0,Curitiba,0.09
2021-01-16,59,25-29,0.0,13362,12.0,Curitiba,0.09
2021-01-17,0,25-29,0.0,13362,12.0,Curitiba,0.09
2021-01-18,79,25-29,0.0,13441,12.0,Curitiba,0.09
2021-01-19,96,25-29,0.0,13537,12.0,Curitiba,0.09
2021-01-20,94,25-29,0.0,13631,12.0,Curitiba,0.09
2021-01-21,64,25-29,0.0,13695,12.0,Curitiba,0.09
2021-01-22,42,25-29,0.0,13737,12.0,Curitiba,0.09
2021-01-23,47,25-29,0.0,13784,12.0,Curitiba,0.09
2021-01-24,0,25-29,0.0,13784,12.0,Curitiba,0.09
2021-01-25,105,25-29,0.0,13889,12.0,Curitiba,0.09
2021-01-26,1,25-29,0.0,13890,12.0,Curitiba,0.09
2021-01-27,33,25-29,0.0,13923,12.0,Curitiba,0.09
2021-01-28,49,25-29,0.0,13972,12.0,Curitiba,0.09
2021-01-29,75,25-29,0.0,14047,12.0,Curitiba,0.09
2021-01-30,0,25-29,0.0,14047,12.0,Curitiba,0.09
2021-01-31,1,25-29,0.0,14048,12.0,Curitiba,0.09
2021-02-01,90,25-29,0.0,14138,12.0,Curitiba,0.08
2021-02-02,39,25-29,0.0,14177,12.0,Curitiba,0.08
2021-02-03,21,25-29,0.0,14198,12.0,Curitiba,0.08
2021-02-04,51,25-29,0.0,14249,12.0,Curitiba,0.08
2021-02-05,41,25-29,0.0,14290,12.0,Curitiba,0.08
2021-02-06,28,25-29,0.0,14318,12.0,Curitiba,0.08
2021-02-07,0,25-29,0.0,14318,12.0,Curitiba,0.08
2021-02-08,62,25-29,1.0,14380,13.0,Curitiba,0.09
2021-02-09,52,25-29,0.0,14432,13.0,Curitiba,0.09
2021-02-10,45,25-29,0.0,14477,13.0,Curitiba,0.09
2021-02-11,48,25-29,0.0,14525,13.0,Curitiba,0.09
2021-02-12,31,25-29,0.0,14556,13.0,Curitiba,0.09
2021-02-13,10,25-29,0.0,14566,13.0,Curitiba,0.09
2021-02-14,0,25-29,0.0,14566,13.0,Curitiba,0.09
2021-02-15,66,25-29,1.0,14632,14.0,Curitiba,0.1
2021-02-16,18,25-29,0.0,14650,14.0,Curitiba,0.1
2021-02-17,27,25-29,0.0,14677,14.0,Curitiba,0.1
2021-02-18,85,25-29,0.0,14762,14.0,Curitiba,0.09
2021-02-19,67,25-29,0.0,14829,14.0,Curitiba,0.09
2021-02-20,0,25-29,0.0,14829,14.0,Curitiba,0.09
2021-02-21,0,25-29,0.0,14829,14.0,Curitiba,0.09
2021-02-22,176,25-29,0.0,15005,14.0,Curitiba,0.09
2021-02-23,59,25-29,0.0,15064,14.0,Curitiba,0.09
2021-02-24,94,25-29,0.0,15158,14.0,Curitiba,0.09
2021-02-25,100,25-29,0.0,15258,14.0,Curitiba,0.09
2021-02-26,33,25-29,0.0,15291,14.0,Curitiba,0.09
2021-02-27,97,25-29,0.0,15388,14.0,Curitiba,0.09
2021-02-28,1,25-29,0.0,15389,14.0,Curitiba,0.09
2021-03-01,179,25-29,0.0,15568,14.0,Curitiba,0.09
2021-03-02,25,25-29,1.0,15593,15.0,Curitiba,0.1
2021-03-03,131,25-29,0.0,15724,15.0,Curitiba,0.1
2021-03-04,118,25-29,0.0,15842,15.0,Curitiba,0.09
2021-03-05,74,25-29,0.0,15916,15.0,Curitiba,0.09
2021-03-06,77,25-29,0.0,15993,15.0,Curitiba,0.09
2021-03-07,1,25-29,0.0,15994,15.0,Curitiba,0.09
2021-03-08,284,25-29,0.0,16278,15.0,Curitiba,0.09
2021-03-09,20,25-29,0.0,16298,15.0,Curitiba,0.09
2021-03-10,141,25-29,0.0,16439,15.0,Curitiba,0.09
2021-03-11,140,25-29,0.0,16579,15.0,Curitiba,0.09
2021-03-12,139,25-29,0.0,16718,15.0,Curitiba,0.09
2021-03-13,95,25-29,0.0,16813,15.0,Curitiba,0.09
2021-03-14,2,25-29,0.0,16815,15.0,Curitiba,0.09
2021-03-15,211,25-29,0.0,17026,15.0,Curitiba,0.09
2021-03-16,86,25-29,0.0,17112,15.0,Curitiba,0.09
2021-03-17,96,25-29,0.0,17208,15.0,Curitiba,0.09
2021-03-18,143,25-29,0.0,17351,15.0,Curitiba,0.09
2021-03-19,126,25-29,0.0,17477,15.0,Curitiba,0.09
2021-03-20,31,25-29,0.0,17508,15.0,Curitiba,0.09
2021-03-21,1,25-29,0.0,17509,15.0,Curitiba,0.09
2021-03-22,240,25-29,2.0,17749,17.0,Curitiba,0.1
2021-03-23,117,25-29,0.0,17866,17.0,Curitiba,0.1
2021-03-24,67,25-29,0.0,17933,17.0,Curitiba,0.09
2021-03-25,117,25-29,0.0,18050,17.0,Curitiba,0.09
2021-03-26,66,25-29,1.0,18116,18.0,Curitiba,0.1
2021-03-27,100,25-29,0.0,18216,18.0,Curitiba,0.1
2021-03-28,0,25-29,0.0,18216,18.0,Curitiba,0.1
2021-03-29,141,25-29,0.0,18357,18.0,Curitiba,0.1
2021-03-30,148,25-29,0.0,18505,18.0,Curitiba,0.1
2021-03-31,58,25-29,1.0,18563,19.0,Curitiba,0.1
2021-04-01,72,25-29,0.0,18635,19.0,Curitiba,0.1
2021-04-02,64,25-29,1.0,18699,20.0,Curitiba,0.11
2021-04-03,28,25-29,0.0,18727,20.0,Curitiba,0.11
2021-04-04,3,25-29,1.0,18730,21.0,Curitiba,0.11
2021-04-05,162,25-29,0.0,18892,21.0,Curitiba,0.11
2021-04-06,78,25-29,0.0,18970,21.0,Curitiba,0.11
2021-04-07,95,25-29,0.0,19065,21.0,Curitiba,0.11
2021-04-08,55,25-29,0.0,19120,21.0,Curitiba,0.11
2021-04-09,91,25-29,0.0,19211,21.0,Curitiba,0.11
2021-04-10,1,25-29,1.0,19212,22.0,Curitiba,0.11
2021-04-11,2,25-29,0.0,19214,22.0,Curitiba,0.11
2021-04-12,122,25-29,0.0,19336,22.0,Curitiba,0.11
2021-04-13,51,25-29,0.0,19387,22.0,Curitiba,0.11
2021-04-14,48,25-29,0.0,19435,22.0,Curitiba,0.11
2021-04-15,63,25-29,2.0,19498,24.0,Curitiba,0.12
2021-04-16,44,25-29,0.0,19542,24.0,Curitiba,0.12
2021-04-17,100,25-29,1.0,19642,25.0,Curitiba,0.13
2021-04-18,55,25-29,0.0,19697,25.0,Curitiba,0.13
2021-04-19,103,25-29,0.0,19800,25.0,Curitiba,0.13
2021-04-20,65,25-29,0.0,19865,25.0,Curitiba,0.13
2021-04-21,16,25-29,1.0,19881,26.0,Curitiba,0.13
2021-04-22,58,25-29,0.0,19939,26.0,Curitiba,0.13
2021-04-23,72,25-29,0.0,20011,26.0,Curitiba,0.13
2021-04-24,47,25-29,0.0,20058,26.0,Curitiba,0.13
2021-04-25,43,25-29,0.0,20101,26.0,Curitiba,0.13
2021-04-26,23,25-29,1.0,20124,27.0,Curitiba,0.13
2021-04-27,55,25-29,0.0,20179,27.0,Curitiba,0.13
2021-04-28,44,25-29,0.0,20223,27.0,Curitiba,0.13
2021-04-29,81,25-29,0.0,20304,27.0,Curitiba,0.13
2021-04-30,108,25-29,0.0,20412,27.0,Curitiba,0.13
2021-05-01,47,25-29,0.0,20459,27.0,Curitiba,0.13
2021-05-02,31,25-29,0.0,20490,27.0,Curitiba,0.13
2021-05-03,26,25-29,1.0,20516,28.0,Curitiba,0.14
2021-05-04,51,25-29,0.0,20567,28.0,Curitiba,0.14
2021-05-05,31,25-29,0.0,20598,28.0,Curitiba,0.14
2021-05-06,80,25-29,0.0,20678,28.0,Curitiba,0.14
2021-05-07,111,25-29,0.0,20789,28.0,Curitiba,0.13
2021-05-08,62,25-29,0.0,20851,28.0,Curitiba,0.13
2021-05-09,41,25-29,0.0,20892,28.0,Curitiba,0.13
2021-05-10,38,25-29,0.0,20930,28.0,Curitiba,0.13
2021-05-11,65,25-29,0.0,20995,28.0,Curitiba,0.13
2021-05-12,45,25-29,1.0,21040,29.0,Curitiba,0.14
2021-05-13,86,25-29,0.0,21126,29.0,Curitiba,0.14
2021-05-14,75,25-29,0.0,21201,29.0,Curitiba,0.14
2021-05-15,141,25-29,0.0,21342,29.0,Curitiba,0.14
2021-05-16,64,25-29,0.0,21406,29.0,Curitiba,0.14
2021-05-17,28,25-29,0.0,21434,29.0,Curitiba,0.14
2021-05-18,76,25-29,0.0,21510,29.0,Curitiba,0.13
2021-05-19,63,25-29,0.0,21573,29.0,Curitiba,0.13
2021-05-20,126,25-29,0.0,21699,29.0,Curitiba,0.13
2021-05-21,204,25-29,0.0,21903,29.0,Curitiba,0.13
2021-05-22,79,25-29,0.0,21982,29.0,Curitiba,0.13
2021-05-23,86,25-29,1.0,22068,30.0,Curitiba,0.14
2021-05-24,42,25-29,0.0,22110,30.0,Curitiba,0.14
2021-05-25,59,25-29,0.0,22169,30.0,Curitiba,0.14
2021-05-26,112,25-29,1.0,22281,31.0,Curitiba,0.14
2021-05-27,109,25-29,2.0,22390,33.0,Curitiba,0.15
2021-05-28,64,25-29,1.0,22454,34.0,Curitiba,0.15
2021-05-29,130,25-29,0.0,22584,34.0,Curitiba,0.15
2021-05-30,17,25-29,0.0,22601,34.0,Curitiba,0.15
2021-05-31,117,25-29,0.0,22718,34.0,Curitiba,0.15
2021-06-01,0,25-29,0.0,22718,34.0,Curitiba,0.15
2020-03-15,1,30-34,0.0,1,0.0,Curitiba,0.0
2020-03-16,2,30-34,0.0,3,0.0,Curitiba,0.0
2020-03-17,1,30-34,0.0,4,0.0,Curitiba,0.0
2020-03-18,1,30-34,0.0,5,0.0,Curitiba,0.0
2020-03-19,1,30-34,0.0,6,0.0,Curitiba,0.0
2020-03-20,3,30-34,0.0,9,0.0,Curitiba,0.0
2020-03-21,1,30-34,0.0,10,0.0,Curitiba,0.0
2020-03-22,0,30-34,0.0,10,0.0,Curitiba,0.0
2020-03-23,0,30-34,0.0,10,0.0,Curitiba,0.0
2020-03-24,1,30-34,0.0,11,0.0,Curitiba,0.0
2020-03-25,0,30-34,0.0,11,0.0,Curitiba,0.0
2020-03-26,0,30-34,0.0,11,0.0,Curitiba,0.0
2020-03-27,1,30-34,0.0,12,0.0,Curitiba,0.0
2020-03-28,0,30-34,0.0,12,0.0,Curitiba,0.0
2020-03-29,1,30-34,0.0,13,0.0,Curitiba,0.0
2020-03-30,1,30-34,0.0,14,0.0,Curitiba,0.0
2020-03-31,3,30-34,0.0,17,0.0,Curitiba,0.0
2020-04-01,0,30-34,0.0,17,0.0,Curitiba,0.0
2020-04-02,3,30-34,0.0,20,0.0,Curitiba,0.0
2020-04-03,1,30-34,0.0,21,0.0,Curitiba,0.0
2020-04-04,7,30-34,0.0,28,0.0,Curitiba,0.0
2020-04-05,0,30-34,0.0,28,0.0,Curitiba,0.0
2020-04-06,3,30-34,0.0,31,0.0,Curitiba,0.0
2020-04-07,4,30-34,0.0,35,0.0,Curitiba,0.0
2020-04-08,8,30-34,0.0,43,0.0,Curitiba,0.0
2020-04-09,1,30-34,0.0,44,0.0,Curitiba,0.0
2020-04-10,0,30-34,0.0,44,0.0,Curitiba,0.0
2020-04-11,1,30-34,0.0,45,0.0,Curitiba,0.0
2020-04-12,1,30-34,0.0,46,0.0,Curitiba,0.0
2020-04-13,1,30-34,0.0,47,0.0,Curitiba,0.0
2020-04-14,1,30-34,0.0,48,0.0,Curitiba,0.0
2020-04-15,1,30-34,0.0,49,0.0,Curitiba,0.0
2020-04-16,0,30-34,0.0,49,0.0,Curitiba,0.0
2020-04-17,4,30-34,0.0,53,0.0,Curitiba,0.0
2020-04-18,0,30-34,0.0,53,0.0,Curitiba,0.0
2020-04-19,1,30-34,0.0,54,0.0,Curitiba,0.0
2020-04-20,0,30-34,0.0,54,0.0,Curitiba,0.0
2020-04-21,0,30-34,0.0,54,0.0,Curitiba,0.0
2020-04-22,3,30-34,0.0,57,0.0,Curitiba,0.0
2020-04-23,3,30-34,0.0,60,0.0,Curitiba,0.0
2020-04-24,3,30-34,0.0,63,0.0,Curitiba,0.0
2020-04-25,1,30-34,0.0,64,0.0,Curitiba,0.0
2020-04-26,0,30-34,0.0,64,0.0,Curitiba,0.0
2020-04-27,0,30-34,0.0,64,0.0,Curitiba,0.0
2020-04-28,3,30-34,0.0,67,0.0,Curitiba,0.0
2020-04-29,2,30-34,0.0,69,0.0,Curitiba,0.0
2020-04-30,2,30-34,0.0,71,0.0,Curitiba,0.0
2020-05-01,2,30-34,0.0,73,0.0,Curitiba,0.0
2020-05-02,1,30-34,0.0,74,0.0,Curitiba,0.0
2020-05-03,1,30-34,0.0,75,0.0,Curitiba,0.0
2020-05-04,3,30-34,0.0,78,0.0,Curitiba,0.0
2020-05-05,1,30-34,0.0,79,0.0,Curitiba,0.0
2020-05-06,1,30-34,0.0,80,0.0,Curitiba,0.0
2020-05-07,2,30-34,0.0,82,0.0,Curitiba,0.0
2020-05-08,2,30-34,0.0,84,0.0,Curitiba,0.0
2020-05-09,1,30-34,0.0,85,0.0,Curitiba,0.0
2020-05-10,1,30-34,0.0,86,0.0,Curitiba,0.0
2020-05-11,1,30-34,0.0,87,0.0,Curitiba,0.0
2020-05-12,2,30-34,0.0,89,0.0,Curitiba,0.0
2020-05-13,4,30-34,0.0,93,0.0,Curitiba,0.0
2020-05-14,1,30-34,0.0,94,0.0,Curitiba,0.0
2020-05-15,1,30-34,0.0,95,0.0,Curitiba,0.0
2020-05-16,1,30-34,0.0,96,0.0,Curitiba,0.0
2020-05-17,1,30-34,0.0,97,0.0,Curitiba,0.0
2020-05-18,1,30-34,0.0,98,0.0,Curitiba,0.0
2020-05-19,1,30-34,0.0,99,0.0,Curitiba,0.0
2020-05-20,2,30-34,0.0,101,0.0,Curitiba,0.0
2020-05-21,2,30-34,0.0,103,0.0,Curitiba,0.0
2020-05-22,6,30-34,0.0,109,0.0,Curitiba,0.0
2020-05-23,1,30-34,0.0,110,0.0,Curitiba,0.0
2020-05-24,0,30-34,0.0,110,0.0,Curitiba,0.0
2020-05-25,4,30-34,0.0,114,0.0,Curitiba,0.0
2020-05-26,4,30-34,0.0,118,0.0,Curitiba,0.0
2020-05-27,0,30-34,0.0,118,0.0,Curitiba,0.0
2020-05-28,6,30-34,0.0,124,0.0,Curitiba,0.0
2020-05-29,6,30-34,0.0,130,0.0,Curitiba,0.0
2020-05-30,0,30-34,0.0,130,0.0,Curitiba,0.0
2020-05-31,0,30-34,0.0,130,0.0,Curitiba,0.0
2020-06-01,6,30-34,0.0,136,0.0,Curitiba,0.0
2020-06-02,8,30-34,0.0,144,0.0,Curitiba,0.0
2020-06-03,1,30-34,0.0,145,0.0,Curitiba,0.0
2020-06-04,4,30-34,0.0,149,0.0,Curitiba,0.0
2020-06-05,0,30-34,0.0,149,0.0,Curitiba,0.0
2020-06-06,4,30-34,0.0,153,0.0,Curitiba,0.0
2020-06-07,2,30-34,0.0,155,0.0,Curitiba,0.0
2020-06-08,9,30-34,0.0,164,0.0,Curitiba,0.0
2020-06-09,1,30-34,0.0,165,0.0,Curitiba,0.0
2020-06-10,4,30-34,0.0,169,0.0,Curitiba,0.0
2020-06-11,6,30-34,0.0,175,0.0,Curitiba,0.0
2020-06-12,11,30-34,0.0,186,0.0,Curitiba,0.0
2020-06-13,5,30-34,0.0,191,0.0,Curitiba,0.0
2020-06-14,0,30-34,0.0,191,0.0,Curitiba,0.0
2020-06-15,13,30-34,0.0,204,0.0,Curitiba,0.0
2020-06-16,50,30-34,0.0,254,0.0,Curitiba,0.0
2020-06-17,9,30-34,0.0,263,0.0,Curitiba,0.0
2020-06-18,13,30-34,0.0,276,0.0,Curitiba,0.0
2020-06-19,31,30-34,0.0,307,0.0,Curitiba,0.0
2020-06-20,0,30-34,0.0,307,0.0,Curitiba,0.0
2020-06-21,0,30-34,0.0,307,0.0,Curitiba,0.0
2020-06-22,58,30-34,0.0,365,0.0,Curitiba,0.0
2020-06-23,26,30-34,0.0,391,0.0,Curitiba,0.0
2020-06-24,41,30-34,0.0,432,0.0,Curitiba,0.0
2020-06-25,26,30-34,0.0,458,0.0,Curitiba,0.0
2020-06-26,29,30-34,0.0,487,0.0,Curitiba,0.0
2020-06-27,2,30-34,0.0,489,0.0,Curitiba,0.0
2020-06-28,10,30-34,0.0,499,0.0,Curitiba,0.0
2020-06-29,77,30-34,0.0,576,0.0,Curitiba,0.0
2020-06-30,36,30-34,0.0,612,0.0,Curitiba,0.0
2020-07-01,50,30-34,0.0,662,0.0,Curitiba,0.0
2020-07-02,58,30-34,0.0,720,0.0,Curitiba,0.0
2020-07-03,34,30-34,1.0,754,1.0,Curitiba,0.13
2020-07-04,4,30-34,0.0,758,1.0,Curitiba,0.13
2020-07-05,3,30-34,0.0,761,1.0,Curitiba,0.13
2020-07-06,113,30-34,0.0,874,1.0,Curitiba,0.11
2020-07-07,49,30-34,0.0,923,1.0,Curitiba,0.11
2020-07-08,49,30-34,0.0,972,1.0,Curitiba,0.1
2020-07-09,48,30-34,0.0,1020,1.0,Curitiba,0.1
2020-07-10,70,30-34,1.0,1090,2.0,Curitiba,0.18
2020-07-11,3,30-34,1.0,1093,3.0,Curitiba,0.27
2020-07-12,2,30-34,0.0,1095,3.0,Curitiba,0.27
2020-07-13,113,30-34,0.0,1208,3.0,Curitiba,0.25
2020-07-14,39,30-34,0.0,1247,3.0,Curitiba,0.24
2020-07-15,81,30-34,0.0,1328,3.0,Curitiba,0.23
2020-07-16,85,30-34,0.0,1413,3.0,Curitiba,0.21
2020-07-17,75,30-34,1.0,1488,4.0,Curitiba,0.27
2020-07-18,1,30-34,0.0,1489,4.0,Curitiba,0.27
2020-07-19,3,30-34,0.0,1492,4.0,Curitiba,0.27
2020-07-20,136,30-34,0.0,1628,4.0,Curitiba,0.25
2020-07-21,45,30-34,1.0,1673,5.0,Curitiba,0.3
2020-07-22,66,30-34,0.0,1739,5.0,Curitiba,0.29
2020-07-23,87,30-34,0.0,1826,5.0,Curitiba,0.27
2020-07-24,78,30-34,0.0,1904,5.0,Curitiba,0.26
2020-07-25,5,30-34,0.0,1909,5.0,Curitiba,0.26
2020-07-26,48,30-34,0.0,1957,5.0,Curitiba,0.26
2020-07-27,78,30-34,0.0,2035,5.0,Curitiba,0.25
2020-07-28,45,30-34,1.0,2080,6.0,Curitiba,0.29
2020-07-29,63,30-34,0.0,2143,6.0,Curitiba,0.28
2020-07-30,57,30-34,0.0,2200,6.0,Curitiba,0.27
2020-07-31,214,30-34,1.0,2414,7.0,Curitiba,0.29
2020-08-01,3,30-34,0.0,2417,7.0,Curitiba,0.29
2020-08-02,2,30-34,0.0,2419,7.0,Curitiba,0.29
2020-08-03,107,30-34,0.0,2526,7.0,Curitiba,0.28
2020-08-04,56,30-34,0.0,2582,7.0,Curitiba,0.27
2020-08-05,72,30-34,0.0,2654,7.0,Curitiba,0.26
2020-08-06,60,30-34,0.0,2714,7.0,Curitiba,0.26
2020-08-07,37,30-34,0.0,2751,7.0,Curitiba,0.25
2020-08-08,2,30-34,0.0,2753,7.0,Curitiba,0.25
2020-08-09,0,30-34,0.0,2753,7.0,Curitiba,0.25
2020-08-10,95,30-34,0.0,2848,7.0,Curitiba,0.25
2020-08-11,66,30-34,0.0,2914,7.0,Curitiba,0.24
2020-08-12,65,30-34,0.0,2979,7.0,Curitiba,0.23
2020-08-13,42,30-34,0.0,3021,7.0,Curitiba,0.23
2020-08-14,69,30-34,0.0,3090,7.0,Curitiba,0.23
2020-08-15,1,30-34,0.0,3091,7.0,Curitiba,0.23
2020-08-16,1,30-34,0.0,3092,7.0,Curitiba,0.23
2020-08-17,123,30-34,1.0,3215,8.0,Curitiba,0.25
2020-08-18,18,30-34,0.0,3233,8.0,Curitiba,0.25
2020-08-19,54,30-34,0.0,3287,8.0,Curitiba,0.24
2020-08-20,60,30-34,0.0,3347,8.0,Curitiba,0.24
2020-08-21,36,30-34,0.0,3383,8.0,Curitiba,0.24
2020-08-22,55,30-34,1.0,3438,9.0,Curitiba,0.26
2020-08-23,1,30-34,0.0,3439,9.0,Curitiba,0.26
2020-08-24,27,30-34,0.0,3466,9.0,Curitiba,0.26
2020-08-25,21,30-34,0.0,3487,9.0,Curitiba,0.26
2020-08-26,69,30-34,0.0,3556,9.0,Curitiba,0.25
2020-08-27,60,30-34,1.0,3616,10.0,Curitiba,0.28
2020-08-28,49,30-34,0.0,3665,10.0,Curitiba,0.27
2020-08-29,2,30-34,0.0,3667,10.0,Curitiba,0.27
2020-08-30,1,30-34,0.0,3668,10.0,Curitiba,0.27
2020-08-31,107,30-34,0.0,3775,10.0,Curitiba,0.26
2020-09-01,24,30-34,0.0,3799,10.0,Curitiba,0.26
2020-09-02,65,30-34,0.0,3864,10.0,Curitiba,0.26
2020-09-03,97,30-34,0.0,3961,10.0,Curitiba,0.25
2020-09-04,20,30-34,0.0,3981,10.0,Curitiba,0.25
2020-09-05,0,30-34,0.0,3981,10.0,Curitiba,0.25
2020-09-06,81,30-34,0.0,4062,10.0,Curitiba,0.25
2020-09-07,16,30-34,0.0,4078,10.0,Curitiba,0.25
2020-09-08,38,30-34,1.0,4116,11.0,Curitiba,0.27
2020-09-09,25,30-34,0.0,4141,11.0,Curitiba,0.27
2020-09-10,47,30-34,0.0,4188,11.0,Curitiba,0.26
2020-09-11,63,30-34,0.0,4251,11.0,Curitiba,0.26
2020-09-12,70,30-34,0.0,4321,11.0,Curitiba,0.25
2020-09-13,19,30-34,0.0,4340,11.0,Curitiba,0.25
2020-09-14,58,30-34,0.0,4398,11.0,Curitiba,0.25
2020-09-15,55,30-34,0.0,4453,11.0,Curitiba,0.25
2020-09-16,25,30-34,0.0,4478,11.0,Curitiba,0.25
2020-09-17,57,30-34,0.0,4535,11.0,Curitiba,0.24
2020-09-18,35,30-34,0.0,4570,11.0,Curitiba,0.24
2020-09-19,59,30-34,0.0,4629,11.0,Curitiba,0.24
2020-09-20,15,30-34,1.0,4644,12.0,Curitiba,0.26
2020-09-21,46,30-34,0.0,4690,12.0,Curitiba,0.26
2020-09-22,18,30-34,0.0,4708,12.0,Curitiba,0.25
2020-09-23,52,30-34,0.0,4760,12.0,Curitiba,0.25
2020-09-24,44,30-34,0.0,4804,12.0,Curitiba,0.25
2020-09-25,34,30-34,0.0,4838,12.0,Curitiba,0.25
2020-09-26,58,30-34,0.0,4896,12.0,Curitiba,0.25
2020-09-27,0,30-34,0.0,4896,12.0,Curitiba,0.25
2020-09-28,30,30-34,0.0,4926,12.0,Curitiba,0.24
2020-09-29,21,30-34,0.0,4947,12.0,Curitiba,0.24
2020-09-30,35,30-34,0.0,4982,12.0,Curitiba,0.24
2020-10-01,46,30-34,0.0,5028,12.0,Curitiba,0.24
2020-10-02,32,30-34,0.0,5060,12.0,Curitiba,0.24
2020-10-03,16,30-34,0.0,5076,12.0,Curitiba,0.24
2020-10-04,0,30-34,0.0,5076,12.0,Curitiba,0.24
2020-10-05,60,30-34,0.0,5136,12.0,Curitiba,0.23
2020-10-06,27,30-34,0.0,5163,12.0,Curitiba,0.23
